movieId,title,genres,year
579,Charlie St. Cloud (2010),(no genres listed),2010
580,Chasing the Wind (2025),(no genres listed),2025
581,Chef (2014),(no genres listed),2014
582,Chernobyl (2019),(no genres listed),2019
583,Cherry (2021),(no genres listed),2021
584,Chess Story (2021),(no genres listed),2021
585,Chhichhore (2019),(no genres listed),2019
586,Chicago (2002),(no genres listed),2002
587,Chicken Little (2005),(no genres listed),2005
588,Chicken Run (2000),(no genres listed),2000
589,Chicken Run: Dawn of the Nugget (2023),(no genres listed),2023
590,Chicuarotes (2019),(no genres listed),2019
591,Child Star (2024),(no genres listed),2024
592,Children of Men (2006),(no genres listed),2006
593,Children of the Corn (1984),(no genres listed),1984
594,Children of the Sea (2019),(no genres listed),2019
595,Child's Play 2 (1990),(no genres listed),1990
596,China's Haze: Under the Doom (2015),(no genres listed),2015
597,Chinatown (1974),(no genres listed),1974
598,Chloe (2009),(no genres listed),2009
599,Choose or Die (2022),(no genres listed),2022
600,Christiane F. (1981),(no genres listed),1981
601,Christmas As Usual (2023),(no genres listed),2023
602,Christmas Carol (2022),(no genres listed),2022
603,Christmas with the Tuches (2021),(no genres listed),2021
604,Christopher Robin (2018),(no genres listed),2018
605,Christy (2025),(no genres listed),2025
606,Chronicle (2012),(no genres listed),2012
607,Chungking Express (1994),(no genres listed),1994
608,Cigarettes & Coffee (1993),(no genres listed),1993
609,Cinderella (2015),(no genres listed),2015
610,Cinderella (2021),(no genres listed),2021
611,Cinema Paradiso (1988),(no genres listed),1988
612,Citizen Dog (2004),(no genres listed),2004
613,Citizen Kane (1941),(no genres listed),1941
614,City Hunter (2018),(no genres listed),2018
615,City of God (2002),(no genres listed),2002
616,Civil War (2024),(no genres listed),2024
617,CJ7 (2008),(no genres listed),2008
618,Claire's Camera (2017),(no genres listed),2017
619,Clash of the Titans (2010),(no genres listed),2010
620,Class Action Park (2020),(no genres listed),2020
621,Clerks (1994),(no genres listed),1994
622,Click (2006),(no genres listed),2006
623,Climax (2018),(no genres listed),2018
624,Close (2022),(no genres listed),2022
625,Closer (2004),(no genres listed),2004
626,Cloud (2024),(no genres listed),2024
627,Cloud 9 (2014),(no genres listed),2014
628,Cloudy with a Chance of Meatballs (2009),(no genres listed),2009
629,Cloverfield (2008),(no genres listed),2008
630,Clown in a Cornfield (2025),(no genres listed),2025
631,Clueless (1995),(no genres listed),1995
632,C'mon C'mon (2021),(no genres listed),2021
633,Coach Carter (2005),(no genres listed),2005
634,Cobain: Montage of Heck (2015),(no genres listed),2015
635,Cocaine Bear (2023),(no genres listed),2023
636,Coco (2017),(no genres listed),2017
637,Coco Before Chanel (2009),(no genres listed),2009
638,CODA (2021),(no genres listed),2021
639,Coffee and Cigarettes (2003),(no genres listed),2003
640,Coherence (2013),(no genres listed),2013
641,Cold Case: Who Killed JonBenét Ramsey (2024),(no genres listed),2024
642,Cold Storage (2026),(no genres listed),2026
643,Cold War (2018),(no genres listed),2018
644,Collateral (2004),(no genres listed),2004
645,Collateral Beauty (2016),(no genres listed),2016
646,Color Theories by Julio Torres. A Guide to Seeing the World (2026),(no genres listed),2026
647,Colours of Time (2025),(no genres listed),2025
648,Come and See (1985),(no genres listed),1985
649,Come Play (2020),(no genres listed),2020
650,Companion (2025),(no genres listed),2025
651,Compartment No. 6 (2021),(no genres listed),2021
652,Conclave (2024),(no genres listed),2024
653,Confessions of a Shopaholic (2009),(no genres listed),2009
654,Confidential Assignment 2: International (2022),(no genres listed),2022
655,Conflict (2024),(no genres listed),2024
656,Connemara (2025),(no genres listed),2025
657,Constantine (2005),(no genres listed),2005
658,Contempt (1963),(no genres listed),1963
659,Conversations with a Killer: The John Wayne Gacy Tapes (2022),(no genres listed),2022
660,Conversations with a Killer: The Ted Bundy Tapes (2019),(no genres listed),2019
661,Conversations with Friends (2022),(no genres listed),2022
662,Cooked (2025),(no genres listed),2025
663,Coolie (2025),(no genres listed),2025
664,Copenhagen Cowboy (2022),(no genres listed),2022
665,Copshop (2021),(no genres listed),2021
666,Coraline (2009),(no genres listed),2009
667,Corpse Bride (2005),(no genres listed),2005
668,Coup de Chance (2023),(no genres listed),2023
669,Couples Retreat (2009),(no genres listed),2009
670,Couture (2025),(no genres listed),2025
671,Cowboy Bebop (1998),(no genres listed),1998
672,Crank: High Voltage (2009),(no genres listed),2009
673,Crash (1996),(no genres listed),1996
674,Crash (2004),(no genres listed),2004
675,Crash Landing on You (2019),(no genres listed),2019
676,Crawl (2019),(no genres listed),2019
677,Crayon Shin-chan: Burst Serving! Kung Fu Boys ~Ramen Rebellion~ (2018),(no genres listed),2018
678,Crayon Shin-chan: Invasion!! Alien Shiriri (2017),(no genres listed),2017
679,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy (2021),(no genres listed),2021
680,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride (2010),(no genres listed),2010
681,Crayon Shin-chan the Movie: The Tornado Legend of Ninja Mononoke (2022),(no genres listed),2022
682,Crazy Beautiful You (2015),(no genres listed),2015
683,Crazy Rich Asians (2018),(no genres listed),2018
684,"Crazy, Stupid, Love. (2011)",(no genres listed),2011
685,Creed (2015),(no genres listed),2015
686,Creed II (2018),(no genres listed),2018
687,Creed III (2023),(no genres listed),2023
688,Creep 2 (2017),(no genres listed),2017
689,Creep (2014),(no genres listed),2014
690,CREEP (2024),(no genres listed),2024
691,Crime 101 (2026),(no genres listed),2026
692,Cristóbal Balenciaga (2024),(no genres listed),2024
693,"Crouching Tiger, Hidden Dragon (2000)",(no genres listed),2000
694,Cruella (2021),(no genres listed),2021
695,CTRL (2024),(no genres listed),2024
696,Cuckoo (2024),(no genres listed),2024
697,Cult of Chucky (2017),(no genres listed),2017
698,Cunk on Life (2024),(no genres listed),2024
699,Cure (1997),(no genres listed),1997
700,Curse of Chucky (2013),(no genres listed),2013
701,Custody (2017),(no genres listed),2017
702,Cut Off (2018),(no genres listed),2018
703,Cyberpunk: Edgerunners (2022),(no genres listed),2022
704,Daddio (2023),(no genres listed),2023
705,Daddy's Home 2 (2017),(no genres listed),2017
706,DAHMER - Monster: The Jeffrey Dahmer Story (2022),(no genres listed),2022
707,Daisy (2006),(no genres listed),2006
708,Dallas Buyers Club (2013),(no genres listed),2013
709,Damsel (2024),(no genres listed),2024
710,Dan Carter: A Perfect 10 (2019),(no genres listed),2019
711,Dangal (2016),(no genres listed),2016
712,Dangerous Animals (2025),(no genres listed),2025
713,Daredevil - The Man Without Fear (2015),(no genres listed),2015
714,Dark Figure of Crime (2018),(no genres listed),2018
715,Dark Nuns (2025),(no genres listed),2025
716,Dark Phoenix (2019),(no genres listed),2019
717,Dark Shadows (2012),(no genres listed),2012
718,Dark Waters (2019),(no genres listed),2019
719,Darkest Hour (2017),(no genres listed),2017
720,Das Boot (1981),(no genres listed),1981
721,David Attenborough: A Life on Our Planet (2020),(no genres listed),2020
722,DC Showcase - Constantine: The House of Mystery (2022),(no genres listed),2022
723,Dead Before Dawn (2012),(no genres listed),2012
724,Dead Man's Wire (2025),(no genres listed),2025
725,Dead Poets Society (1989),(no genres listed),1989
726,Deadpool (2016),(no genres listed),2016
727,Deadpool 2 (2018),(no genres listed),2018
728,Deadpool & Wolverine (2024),(no genres listed),2024
729,Dear Child (2023),(no genres listed),2023
730,Dear Dakanda (2005),(no genres listed),2005
731,Dear Evan Hansen (2021),(no genres listed),2021
732,Dear Galileo (2009),(no genres listed),2009
733,Dear Zachary: A Letter to a Son About His Father (2008),(no genres listed),2008
734,Death Is a Problem for the Living (2023),(no genres listed),2023
735,Death Note (2006),(no genres listed),2006
736,Death Note (2017),(no genres listed),2017
737,Death of a Unicorn (2025),(no genres listed),2025
738,Death on the Nile (2022),(no genres listed),2022
739,Death Parade (2015),(no genres listed),2015
740,Death Proof (2007),(no genres listed),2007
741,Death Race (2008),(no genres listed),2008
742,Deathstalker (2025),(no genres listed),2025
743,D.E.B.S. (2004),(no genres listed),2004
744,Decision to Leave (2022),(no genres listed),2022
745,Deep Water (2022),(no genres listed),2022
746,Defiant (2025),(no genres listed),2025
747,Delicious (2025),(no genres listed),2025
748,Delirium: What's Your Worst Fear? (2016),(no genres listed),2016
749,Demolition (2015),(no genres listed),2015
750,Demolition Man (1993),(no genres listed),1993
751,Demon Slayer: Kimetsu no Yaiba (2019),(no genres listed),2019
752,Demon Slayer: Kimetsu no Yaiba Infinity Castle (2025),(no genres listed),2025
753,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train (2020),(no genres listed),2020
754,Demon Slayer: Kimetsu no Yaiba -To the Hashira Training- (2024),(no genres listed),2024
755,Demon Slayer: Kimetsu no Yaiba -To the Swordsmith Village- (2023),(no genres listed),2023
756,Den of Thieves (2018),(no genres listed),2018
757,Den of Thieves 2: Pantera (2025),(no genres listed),2025
758,Descendants (2015),(no genres listed),2015
759,Descendants 3 (2019),(no genres listed),2019
760,Descendants: The Rise of Red (2024),(no genres listed),2024
761,Despicable Me (2010),(no genres listed),2010
762,Despicable Me 2 (2013),(no genres listed),2013
763,Despicable Me 3 (2017),(no genres listed),2017
764,Despicable Me 4 (2024),(no genres listed),2024
765,Destined with You (2023),(no genres listed),2023
766,Detachment (2011),(no genres listed),2011
767,Detective Byomkesh Bakshy! (2015),(no genres listed),2015
768,Detective Conan: One-Eyed Flashback (2025),(no genres listed),2025
769,Dexter: New Blood (2021),(no genres listed),2021
770,Dhurandhar (2025),(no genres listed),2025
771,Dhurandhar The Revenge (2026),(no genres listed),2026
772,Diary of a Wimpy Kid (2010),(no genres listed),2010
773,Diary of a Wimpy Kid: Dog Days (2012),(no genres listed),2012
774,Diary of a Wimpy Kid: Rodrick Rules (2011),(no genres listed),2011
775,Dìdi (弟弟) (2024),(no genres listed),2024
776,Die Hard (1988),(no genres listed),1988
777,Die My Love (2025),(no genres listed),2025
778,Dil Dhadakne Do (2015),(no genres listed),2015
779,Dirtbag: The Legend of Fred Beckey (2017),(no genres listed),2017
780,Dirty Dancing (1987),(no genres listed),1987
781,Dirty Harry (1971),(no genres listed),1971
782,Disco Boy (2023),(no genres listed),2023
783,Disenchanted (2022),(no genres listed),2022
784,District 9 (2009),(no genres listed),2009
785,Disturbia (2007),(no genres listed),2007
786,Disturbing Behavior (1998),(no genres listed),1998
787,Diva (2020),(no genres listed),2020
788,Divergent (2014),(no genres listed),2014
789,DJ Mehdi: Made in France (2024),(no genres listed),2024
790,Django Unchained (2012),(no genres listed),2012
791,Do Deewane Seher Mein (2026),(no genres listed),2026
792,Do Revenge (2022),(no genres listed),2022
793,Do the Right Thing (1989),(no genres listed),1989
794,Doctor Sleep (2019),(no genres listed),2019
795,Doctor Strange (2016),(no genres listed),2016
796,Doctor Strange in the Multiverse of Madness (2022),(no genres listed),2022
797,Dogman (2018),(no genres listed),2018
798,Dogman (2023),(no genres listed),2023
799,Dolittle (2020),(no genres listed),2020
800,Doll House (2022),(no genres listed),2022
801,Dolly (2025),(no genres listed),2025
802,Donnie Brasco (1997),(no genres listed),1997
803,Donnie Darko (2001),(no genres listed),2001
804,Don't Be Bad (2015),(no genres listed),2015
805,Don't Breathe (2016),(no genres listed),2016
806,Don't Hug Me I'm Scared 6 (2016),(no genres listed),2016
807,Don't Look Up (2021),(no genres listed),2021
808,Don't Move (2024),(no genres listed),2024
809,Don't Worry Darling (2022),(no genres listed),2022
810,Dopesick (2021),(no genres listed),2021
811,Dora and the Lost City of Gold (2019),(no genres listed),2019
812,Doraemon: Nobita and the Spiral City (1997),(no genres listed),1997
813,Doraemon: Nobita's New Dinosaur (2020),(no genres listed),2020
814,Doraemon the Movie: Nobita's Little Star Wars 2021 (2022),(no genres listed),2022
815,Doraemon the Movie: Nobita's Sky Utopia (2023),(no genres listed),2023
816,Dorian Gray (2009),(no genres listed),2009
817,Dormitory (2023),(no genres listed),2023
818,Double Jeopardy (1999),(no genres listed),1999
819,Downfall (2004),(no genres listed),2004
820,Downhill (2020),(no genres listed),2020
821,Downton Abbey: The Grand Finale (2025),(no genres listed),2025
822,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),(no genres listed),1964
823,Dracula (2020),(no genres listed),2020
824,Dracula (2025),(no genres listed),2025
825,Dracula Untold (2014),(no genres listed),2014
826,Dragon Ball Super: Super Hero (2022),(no genres listed),2022
827,Drawing Closer (2024),(no genres listed),2024
828,Dream Scenario (2023),(no genres listed),2023
829,Dreams (1990),(no genres listed),1990
830,Dredd (2012),(no genres listed),2012
831,Drifting Home (2022),(no genres listed),2022
832,Drifting Laurent (2025),(no genres listed),2025
833,Drishyam 2 (2022),(no genres listed),2022
834,Drive (2011),(no genres listed),2011
835,Drive-Away Dolls (2024),(no genres listed),2024
836,Drive My Car (2021),(no genres listed),2021
837,Drop (2025),(no genres listed),2025
838,Dumb and Dumber (1994),(no genres listed),1994
839,Dumb and Dumber To (2014),(no genres listed),2014
840,Dumb Money (2023),(no genres listed),2023
841,Dumbo (2019),(no genres listed),2019
842,Dune (1984),(no genres listed),1984
843,Dune (2020),(no genres listed),2020
844,Dune (2021),(no genres listed),2021
845,Dune: Part Two (2024),(no genres listed),2024
846,Dungeons & Dragons: Honor Among Thieves (2023),(no genres listed),2023
847,Dunkirk (2017),(no genres listed),2017
848,Dust Bunny (2025),(no genres listed),2025
849,Duty After School (2023),(no genres listed),2023
850,Dying for Sex (2025),(no genres listed),2025
851,Easy A (2010),(no genres listed),2010
852,Easy Girl (2025),(no genres listed),2025
853,Eat Pray Love (2010),(no genres listed),2010
854,Echo Valley (2025),(no genres listed),2025
855,Eddie the Eagle (2015),(no genres listed),2015
856,Eddington (2025),(no genres listed),2025
857,Eden (2024),(no genres listed),2024
858,Edge of Tomorrow (2014),(no genres listed),2014
859,Edward Scissorhands (1990),(no genres listed),1990
860,Eichmann (2007),(no genres listed),2007
861,Eighth Grade (2018),(no genres listed),2018
862,Eileen (2023),(no genres listed),2023
